finn_kode,tittel,pris,storrelse_kvm,pris_per_kvm,boligtype,kommune,lenke
375492806,Grimsrødhøgda/Nybo - Moderne og arkitekttegnet enebolig over 2 plan i populært boligområde | Dobbel garasje m. innredet loft | El-bil lader,6990000.0,179.0,39050.0,Enebolig,Halden,https://www.finn.no/realestate/homes/ad.html?finnkode=375492806
327931985,Øberg - Hel tomannsbolig. Velholdt og pen eiendom med dobbel garasje i etablerte omgivelser. Dagens leieinntekter kr 126 000/år.,3990000.0,222.0,17973.0,Tomannsbolig,Halden,https://www.finn.no/realestate/homes/ad.html?finnkode=327931985
354615834,"Gedigen og unik selveier! 3 peiser, stort lekkert kjøkken, 2 stuer, og vestvendt balkong. Garasje",3990000.0,116.0,34397.0,Leilighet,Halden,https://www.finn.no/realestate/homes/ad.html?finnkode=354615834
358916560,"Sørli/Berg - Praktisk enebolig fra 2008. 3 soverom, 2 bad og 2 stuer. Dobbel garasje på 39 m² og verkstedbygg på 145 m².",5100000.0,2008.0,2540.0,Enebolig,Halden,https://www.finn.no/realestate/homes/ad.html?finnkode=358916560
319233861,Brattåsen - Tiltalende enebolig med fantastisk utsikt i barnevennlig område. Alt på en flate. Dobbel garasje.,6590000.0,158.0,41709.0,Enebolig,Halden,https://www.finn.no/realestate/homes/ad.html?finnkode=319233861
450460513,Mysen - Pen og innholdsrik leilighet med solrike uteplasser og flott utsikt. Sentrumsnær og garasjeplass med elbillader.,2450000.0,104.0,23558.0,Leilighet,Indre Østfold,https://www.finn.nohttps://www.finn.no/realestate/homes/ad.html?finnkode=450460513
450758740,Stor og fin leilighet i 1 etasje. Trappefri adkomst. Svært romslig kjøkken og stue. Garasjeplass. Solrik uteplass!,2850000.0,99.0,28788.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450758740
449818517,SPYDEBERG PARK - Flott 3-roms hjørneleilighet fra 2022 med innglasset balkong på 14 kvm. Vannbåren gulvvarme. Heis & garasjeplass med el.,4590000.0,79.0,58101.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449818517
450585130,Båstad - Pen og innholdsrik enebolig med fine uteplasser og integrert garasje | Nyere kjøkken | Orangeri/ lysthus i hagen,3300000.0,172.0,19186.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450585130
450458156,Båstad - Romslig 3-roms eierleilighet med vestvendt veranda - Gode parkeringsmuligheter - Sentral beliggenhet,1700000.0,69.0,24638.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450458156
394466948,Moderne 3-roms med store vindusflater og Sigdal-kjøkken | Solrik balkong på 17 kvm | Lave felleskostnader | Garasjeplass,3895000.0,68.0,57279.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=394466948
438287353,"Spydeberg - Griniskogen vest - Ny, arkitekttegnet funkis enebolig over 3 plan med moderne arkitektur, hybelmulighet og nydelig utsikt - lave omk.",8200000.0,248.0,33065.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=438287353
450275114,Spydeberg - Landlig beliggende enebolig | Bygget 2019 | Dobbel garasje  | 3.3 mål tomt | 10 min. til Spydeberg stasjon,5250000.0,195.0,26923.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450275114
450421357,Mysen - Koselig og praktisk leilighet med attraktiv beliggenhet i sentrum. Heis og garasje. Ingen fellesgjeld.,3200000.0,74.0,43243.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450421357
450598581,"Innholdsrik 4-roms hjørneleilighet. Solrik, vestvendt balkong. Garasjeplass. Heis.",3990000.0,91.0,43846.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450598581
449831116,Lekker 2-roms selveier ferdig Q3/2026. Sydvendt solrik balkong på 11 kvm. Salg av kontraktsposisjon.,3190000.0,45.0,70889.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449831116
449826394,Tiltalende 2-roms selveier ferdig i Q3 2026. Sydvendt solrik terrasse på 11 kvm. Salg av kontraktsposisjon.,2990000.0,45.0,66444.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449826394
450418359,Romslig enebolig med unikt 70-tallspreg - stort potensial for modernisering - stor tomt - garasje,3200000.0,146.0,21918.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450418359
450268631,Mysen - Sentrumsnær enebolig med renoveringsbehov.,1550000.0,106.0,14623.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450268631
450447323,Nyoppført enebolig i rolig blindgate med fin utsikt over området | Overbygget veranda på 14 kvm | Mulighet for grønt lån,6500000.0,147.0,44218.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450447323
450312046,TRØGSTAD / Gåpårud - Innholdsrik enebolig over tre plan med frittstående garasje,5050000.0,225.0,22444.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450312046
450262073,Selveierleilighet på 70 kvm beliggende i 1.etasje med sydvestvendt veranda og kort vei til sentrum!,2400000.0,70.0,34286.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=450262073
449366436,Nygård - Flott nyere (2023) 4-roms leilighet m/garasjeplass m/elbillader| Moderne og delikat! | Barnevennlig og god beliggenhet,4350000.0,82.0,53049.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449366436
412340503,"Enebolig med gjennomførte materialvalg i lune, naturskjønne omgivelser på stor tomt -  4 soverom og innglasset hagestue!",6290000.0,249.0,25261.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=412340503
449792060,Meget velholdt 3-roms leilighet - Garasje m/el bil lader - 2 soverom - Stor dels overbygd terrasse mot vest,2800000.0,72.0,38889.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449792060
435696519,Mysen-Sentralt beliggende bolig med bl.a 3 soverom og usjenert hage. Gangavstand til alt. Ca. 55 min. m/tog til Oslo S.,3290000.0,127.0,25906.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=435696519
434240482,"Mysen - Romslig og flott nyoppført bolig med bl.a.  2 bad, 3 soverom.  Dobbel garasje. Lav dok.avgift.",5490000.0,129.0,42558.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=434240482
442248539,Spydeberg - Pen 3-roms selveierleilighet | Heis | Garasje | Balkong | Oppført 2018,3150000.0,59.0,53390.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=442248539
426654555,Askim - BUD MOTTATT | Moderne & svært påkostet bolig i kjede fra 2022 | Attraktiv beliggenhet | Solrikt uteområde | Carport,4490000.0,121.0,37107.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=426654555
449428112,Enderekkehus m/ noe oppgraderingsbehov | Solrik terrasse og lettstelt hage | Vedovn | Garasjeplass | Elbil lader,1800000.0,123.0,14634.0,Rekkehus,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449428112
449478602,Lys og tiltalende halvpart av tomannsbolig (2009) - solrik sydvestvendt terrasse og barnevennlig hage - carport med bod,3500000.0,92.0,38043.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449478602
449420869,Lekker 4-roms hjørneleilighet med luftig utsikt og gode solforhold. 3 soverom og bad + eget wc-rom. Parkeringsplass.,5790000.0,97.0,59691.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449420869
449162632,Spydeberg - Moderne og gjennomgående 3-roms selveierleilighet fra 2018 med solrik balkong og carport. Sentralt i Spydeberg. Kun TG1.,3590000.0,80.0,44875.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449162632
427815190,VISNING! Askim-Pen endeleilighet (and) med 2 soverom og lave bokostnader. Gangavstand til sentrum. Fine solforhold!,2850000.0,80.0,35625.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=427815190
449202681,"Mysen - Praktisk og koselig leilighet i sentrum.  2 soverom, balkong, garasjeplass.",1850000.0,65.0,28462.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449202681
449325371,3-roms selveierleilighet i god stand | 2 Soverom | Solrik balkong på 15 kvm | Garasje i fellesrekke!,3100000.0,69.0,44928.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449325371
399420774,Ny pris! Andelsleilighet med garasje| Barnevennlig| 2 soverom| Terrasse!,2550000.0,79.0,32278.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=399420774
449180594,Mysen -Pen og praktisk 3-roms med stor solrik balkong og elbillader. Kort vei til sentrum.,2100000.0,66.0,31818.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=449180594
448706652,"Attraktivt og sentralt beliggende halvpart av tomannsbolig - egen garasje og hage - nær skole, barnehage og togstasjon",4050000.0,126.0,32143.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448706652
448581608,Pen 2-roms med attraktiv beliggenhet | God planløsning | Oppgradert | Enkel adkomst | Lave omk. | Må sees!,1700000.0,43.0,39535.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448581608
445953181,"Lys og hyggelig 3-roms på Gurud i Askim - nær skoler, natur og sentrum. Parkeringsplass med elbillader. IN-ordning.",1700000.0,66.0,25758.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=445953181
448530184,Askim - Enderekkehus fra 2007 | Barnevennlig | Solrikt | Garasje,3550000.0,90.0,39444.0,Rekkehus,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448530184
448262194,Knapstad - 4-roms hjørneleilighet med stor solrik balkong - Egen parkeringsplass - Heis - Lettvint med dagligvare i underetasje,2490000.0,93.0,26774.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448262194
448452643,Mysen - Stor og innholdsrik enebolig i sentrumsnært og barnevennlig boligfelt. Egen fradelt tomt i forkant - 521kvm - 25% BYA!,3790000.0,216.0,17546.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448452643
448350375,Mysen - Pen 3-roms leilighet i veletablert område på Folkenborg. Stor solrik terrasse og elbillader.,1850000.0,65.0,28462.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448350375
448232078,Moderne og pen 3-roms selveier med vestvendt balkong - attraktiv beliggenhet og høy standard,2790000.0,69.0,40435.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448232078
448201901,Spydeberg - Hyggelig 2-roms i trivelig nabolag | Vestvendt balkong | P-plass m/lader | Bod | Flotte turområder rett i nærheten!,3190000.0,58.0,55000.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448201901
448089325,VISNING! Mysen - Innholdsrik leilighet over 2 etasjer med flott utsikt. Barnevennlig område og garasje.,2590000.0,131.0,19771.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=448089325
412330660,Spydeberg - Moderne og energieffektive funkisbolig med solrik takterrasse -høy standard -familievennlig område -36 min til Oslo S,5790000.0,164.0,35305.0,Rekkehus,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=412330660
447414050,Unik og arkitekttegnet enebolig omkranset av skogsareal med flott utsikt | Endebeliggenhet  | Påkostet | Dobbelgarasje,7400000.0,209.0,35407.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447414050
447682143,BUD MOTTATT!! Ny moderne enebolig på ett plan - Oppført 2024 - Dobbel garasje m/lader - Stor steinlagt gårdsplass -,5650000.0,125.0,45200.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447682143
447673990,Stor 2-roms med trappefri adkomst - 1. etasje - Carport og god parkering - Herlige utsyn fra terrassen på 12 - Solrikt!,2790000.0,58.0,48103.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447673990
447242151,Tiltalende rekkehus med 3 soverom - 3 uteplasser - elbilader -  garasje - barnevennlig bomiljø - gangavstand til sentrum,3200000.0,107.0,29907.0,Rekkehus,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447242151
447524133,Betydelig oppgradert og påkostet enebolig med solrik og barnevennlig beliggenhet,3500000.0,214.0,16355.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447524133
427373047,Spydeberg - Enestående familiebolig fra 2019 på hele 384 m² - 36 min fra Oslo - høy standard - utleiedel - dobbel garasje,13500000.0,2019.0,6686.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=427373047
447126004,Stor og lekker 3-roms selveier med 16 kvm balkong. Moderne bygg fra 2022. Heis. Garasjeplass i kjeller med el-bil lader.,6190000.0,102.0,60686.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447126004
446943175,Mysen - Sentrumsnær 2-roms leilighet med garasjeplass og flott utsikt. Fine turområder. Visning e.avtale m/megler.,1800000.0,51.0,35294.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446943175
447063530,Vertikaldelt tomannsbolig i koselig borettslag | Epoq kjøkken fra 2024 | 3 Sov | Garasje | Rolig gate!,2650000.0,103.0,25728.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447063530
447060236,Innbydende og stilren 4-roms selveierleilighet - trappefri adkomst - solrik terrasse - garasje,2990000.0,99.0,30202.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=447060236
446886716,Sentrumsnær 3-roms selveierleilighet med enkel adkomst - Vestvendt terrasse på hele 35 kvm - Parkeringsplass,2450000.0,69.0,35507.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446886716
446882039,"Lys og innbydende 2-roms med solrik balkong, garasjeplass og sentral beliggenhet",1790000.0,38.0,47105.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446882039
446388204,"Spydeberg - Selveier rekkehus fra 2016 med 2(3) soverom, flislagt bad og kjøkken med integrerte hvitevarer - barnevennlig bomiljø",3700000.0,98.0,37755.0,Rekkehus,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446388204
446359897,Askim sentrum - Romslig 3-roms selveier hjørneleilighet i 2.etg fra 1999 - heis - garasje - lave fellesutgifter - fin intern beliggenhet,4650000.0,97.0,47938.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446359897
446405634,Spydeberg/Grååsen - Nyere 1/2-part av en tomannsbolig med godkjent utleieleilighet - lys og moderne standard - barnevennlig i blindvei,4990000.0,156.0,31987.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446405634
446286514,"MYSEN / Mysen - Ny og moderne 3-roms selveierleilighet i 4. etasje med balkong, heis og garasjeplass",4690000.0,71.0,66056.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446286514
446367017,"VISNING 18.FEBRUAR kl 17-18! Flott ny 2-roms leilighet i sentrum. Stor terrasse og gangavstand til ""alt"".",2691000.0,64.0,42047.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446367017
446352697,Ny (2025) Kjedet enebolig med 3 soverom og 2 bad - Carport- Passivhus-kvaliteter - Mulighet for 5 soverom,3990000.0,100.0,39900.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446352697
446346804,Ny (2025) Kjedet enebolig med 3 soverom og 2 bad - Carport- Passivhus-kvaliteter - Mulighet for 5 soverom,3990000.0,100.0,39900.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446346804
446360001,Selveier endeleilighet med meget god intern beliggenhet - 2 soverom - solrik terrasse - oppussingsbehov,2350000.0,69.0,34058.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446360001
424086333,Askim - Familiebolig fra 2022 med 3 soverom og 2 bad - Høy standard - Sentralt og barnevennlig,4690000.0,112.0,41875.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=424086333
446358540,Enebolig med særpreg - Flott beliggenhet i populært boligområde - Stor solrik og barnevennlig tomt - Garasje & carport,4900000.0,222.0,22072.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=446358540
430810167,SKOGLIA | Prisgunstig andelsleilighet i etablert borettslag - Busstopp - Balkong - Utsikt mot øst - Ingen dokumentavgift,1790000.0,68.0,26324.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=430810167
427788699,Særdeles hyggelig og tiltalende enebolig med inngjerdet hage | Garasje | 3(4) soverom | Skjermet i blindvei | Oppgradert,4350000.0,153.0,28431.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=427788699
445821584,Stor og innholdsrik enebolig på 262kvm! 7 soverom | Kjeller fornyet i 2012 | Dobbel garasje | Sentrumsnært |,4600000.0,262.0,17557.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=445821584
445791485,VISNING! Mysen - Ny flott 3-roms leilighet med gangavstand til sentrum. Heis og garasje. IN-ordning.,3990000.0,88.0,45341.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=445791485
427323081,"Båstad-Romslig og flott nyoppført bolig med bl.a.  2 bad, 3 soverom.  Dobbel garasje. Lav dok. avgift.",5750000.0,173.0,33237.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=427323081
418908590,"Lys og koselig 2-roms leilighet i ende - usjenert, vestvendt uteplass innerst i vei - mulighet for å innfri fellesgjeld",1550000.0,46.0,33696.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=418908590
427630913,"Ny pris! Enebolig m/hybel, stor tomt, bergvarme, oppusset kjøkken, hovedbad fra 2022, ny db. garasje & magisk utsikt!",7250000.0,318.0,22799.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=427630913
445250449,MYSEN - Pent rekkehus over to plan m/solrik terrasse og lettstelt hage | God planløsning | Vedovn | Garasjeplass | Barnevennlig,2000000.0,106.0,18868.0,Rekkehus,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=445250449
445261239,Spydeberg/Vollene - Nyere enebolig i mur med alt på en flate - vedlikeholdsvennlig - god standard - skjermet hage med stor terrasse,5300000.0,156.0,33974.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=445261239
445048650,Ringvoll - Pen og moderne halvpart av tomannsbolig m. alt på ett plan - Terrasse m. gode solforhold - Ingen dok.avgift! - Parkering,2100000.0,59.0,35593.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=445048650
418980885,Askim - Attraktiv 2-roms med god planløsning og spennende modern.behov | Fin terrasse | Biloppstillingsplass | Ingen dok.avgift,1690000.0,51.0,33137.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=418980885
399916979,KNAPSTAD - Lekker ½ tomannsbolig fra 2023 | 4 soverom | Innholdsrik boligdrøm | Parkering m/EL-lader | Gangavstand til buss og tog,5800000.0,158.0,36709.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=399916979
445206876,Enebolig på bakkeplan - Alt på en flate - Flat solrik tomt - Carport - Fredelig beliggenhet,3090000.0,90.0,34333.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=445206876
420060402,"Askim sentrum - Attraktiv beliggende leilighet på 112 kvm. 1.etg. m/ 2 soverom, stor stue, pent Husebykjøkken og bad. Heis og P-kjeller.",5700000.0,112.0,50893.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=420060402
390428769,Mysen - ' Ny pris ' Stor leilighet på 94 kvm med 3 soverom - Solrik terrasse med utsikt - Garasjeplass med elbillader,2350000.0,94.0,25000.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=390428769
444977022,KNAPSTAD / Knapstad - Moderne 2-roms fra 2023 med heis | Stor balkong | Sentralt og attraktivt på Knapstad,2990000.0,46.0,65000.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=444977022
430308395,SLITU / Slitu - Selveier leilighet med lave felleskostnader.  Pen 3-roms med høy standard :Mulighet for rask overtakelse,2100000.0,75.0,28000.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=430308395
412502904,Mysen - Stor og unik villa rett ved sentrum av Mysen! Skjermet beliggenhet | 4 soverom | Renoveringsobjekt |,3850000.0,234.0,16453.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=412502904
431178751,Lekker og moderne 4-roms selveier i nyoppførte Sagtomta! 3 soverom | Garasjeplass | To bad | Smart planløsning |,5300000.0,86.0,61628.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=431178751
436057994,Innholdsrik og flott eiendom med landlig og usjenert beliggenhet | 7 soverom | Flott hage | Stor garasje med 40kvm loft,5000000.0,262.0,19084.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=436057994
422716096,"ASKIM / Moen - 3-roms andelsleilighet i stille område ved Moen,  Askim",2200000.0,66.0,33333.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=422716096
443553667,Pen og innholdsrik hel tomannsbolig i attraktivt område. Gode leieinntekter - Godt vedlikeholdt.,4990000.0,223.0,22377.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=443553667
426263371,Sentrum | Nyere 4- roms selveier på bakkeplan med garasjeplass | Vannbåren gulvvarme | Heis i bygget | Felles hagestue,4450000.0,80.0,55625.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=426263371
424304216,Korsegård - Lys og pen 2-roms leilighet i 2. etasje | Solrik balkong | Rolig boligområde ca 2 km fra sentrum,1990000.0,51.0,39020.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=424304216
428732188,"Enebolig med verksted i kjeller| 6 soverom| Garasje| Barnevennlig| Beliggenhet i Havnås, Trøgstad!",3690000.0,294.0,12551.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=428732188
442029682,Praktisk leilighet i 1.etasje | 2 soverom | Nærhet til sentrum | Bad renovert i 2020 | Åpen stue- og kjøkkenløsning |,2300000.0,66.0,34848.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=442029682
404333059,Klassisk og familievennlig enebolig med frittstående garasje. Solrike terrasser og romslig hage. Sentrumsnært. Solceller,4490000.0,187.0,24011.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=404333059
443188331,HOBØL - Landlig beliggende enebolig med garasje. Flotte uteområder og fin utsikt over åkrene. Eiendommen består av to tomter.,4400000.0,161.0,27329.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=443188331
442146091,Spydeberg sentrum - Selveierleilighet i sentrum med 2 soverom - garasje - kort vei til tog og buss - vestvendt balkong - vedovn/varmepumpe,3300000.0,76.0,43421.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=442146091
442880643,Mysen -  Stor og innholdsrik enebolig med bl. 4 soverom og 2 bad. Garasje og carport.,3950000.0,196.0,20153.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=442880643
434976775,Tidligere gårdstun - Sentralt og nært E-18 - Sidebygning med mulighet for utleie - Dobbel garasje og stabbur,4100000.0,158.0,25949.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=434976775
430157446,NY PRIS! Herlig toppleilighet med 28 kvm takterrasse - Carport m/elbil lader - Fellesrom & treningsrom i sameiet!,5500000.0,105.0,52381.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=430157446
435994355,Askim - Enebolig med behov for oppussing i et meget populært boområde - innholdsrik kjeller - romslig hage og terrasse - garasje,4300000.0,189.0,22751.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=435994355
441453334,"Båstad - Nyere stilfull og moderne enebolig. Meget gode løsninger, 2 bad, 3 soverom. Fin skjermet uteplass og carport.",5390000.0,137.0,39343.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=441453334
414372896,BÅSTAD - Hel tomannsbolig over 3 plan (BRA 329 kvm) med mye potensial - Stort uthus på 193 kvm - Flott hage og solrike uteplasser,3890000.0,312.0,12468.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=414372896
441287548,Mysen - Pen og lys leilighet med 2 soverom og balkong. Gangavstand til sentrum.,1700000.0,72.0,23611.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=441287548
439129078,Mysen - Ny moderne 3-roms leilighet midt i sentrum. Heis og stor solrik balkong.,5590000.0,95.0,58842.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=439129078
440550234,Mysen - 3-romsleilighet med nydelig utsikt - Solrik balkong i 6. etasje - Mulighet for parkeringsplass - Heis - Separat vaskerom,5350000.0,78.0,68590.0,Leilighet,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=440550234
439859832,Trøgstad - Landbrukseiendom med 7 bygninger. Bl.a enebolig og våningshus/institusjonsbygg.,7990000.0,419.0,19069.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=439859832
439338355,Svært stor enebolig med utleiemulighet - Store påkostninger senere år - Rett ved barneskoler og barnehager - 5 soverom!,7900000.0,391.0,20205.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=439338355
439324867,Spydeberg - Hel tomannsbolig på bakkeplan  | Bruke alt selv eller leie ut en eller to enheter? | Solrik og skjermet hage,4490000.0,105.0,42762.0,Tomannsbolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=439324867
437151269,Mysen - Meget pen andelsbolig med 3 soverom. Attraktiv beliggende i Opsahlåsen.,2450000.0,106.0,23113.0,Rekkehus,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=437151269
438947605,"TRØMBORG/MYSEN - Småbruk med sentral beliggenhet og stort potensiale. Stort renoveringsbehov. Låve med 2 stallbokser. Tomt på 6,3 mål.",2690000.0,103.0,26117.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=438947605
438979861,Sjarmerende og innholdsrik enebolig med sentral beliggenhet på Gurud. Stor tomt og flere uteplasser.,3390000.0,163.0,20798.0,Enebolig,Indre Østfold,https://www.finn.no/realestate/homes/ad.html?finnkode=438979861
